No,Kode Item,Nama Item,Jenis,Stok,Satuan,H. Beli,Harga Jual,TOTAL,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
1577,TRM4009,BALL VALVE KITZ 3/8,SBM,0,PCS,0.0,290250.0,0.0,,,,,,,,,,,,,,,,,
1578,TRM3997,"BALL VALVE KUNINGAN KITZ 3/4""",SBM,0,PCS,0.0,398250.0,0.0,,,,,,,,,,,,,,,,,
1579,TRM1405,BATERAI PANASONIC BR-2/3A/GCT4A,SBM,0,PCS,450000.0,627750.0,0.0,,,,,,,,,,,,,,,,,
1580,TRM2869,BAUT L (12.9) M20 X 90,SBM,0,PCS,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,
1581,TRM4170,BAUT L/BAJA M12X40+NUT+RING PLATE,SBM,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1582,TRM4163,BAUT L/BAJA M12X55+NUT+RING PLATE,SBM,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1583,TRM4167,BAUT L/BAJA M6X12+NUT+RING PLATE,SBM,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1584,TRM4165,BAUT L/BAJA M6X16+NUT+RING PLATE,SBM,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1585,TRM4168,BAUT L/BAJA M6X20+NUT+RING PLATE,SBM,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1586,TRM4166,BAUT L/BAJA M8X20+NUT+RING PLATE,SBM,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1587,TRM4169,BAUT L/BAJA M8X25+NUT+RING PLATE,SBM,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1588,TRM4164,BAUT L/BAJA M8X55+NUT+RING PLATE,SBM,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1589,TRM1164,BEARING 6004 NTN,SBM,0,PCS,16690.0,25000.0,0.0,,,,,,,,,,,,,,,,,
1590,TRM2872,BEARING 6200 ZZ,SBM,0,PCS,0.0,20250.0,0.0,,,,,,,,,,,,,,,,,
1591,TRM2678,BEARING 6205ZZ NTN,SBM,0,PCS,0.0,36585.0,0.0,,,,,,,,,,,,,,,,,
1592,TRM2870,BEARING 6800 ZZ,SBM,0,PCS,0.0,28350.0,0.0,,,,,,,,,,,,,,,,,
1593,TRM0784,BEARING AU0930 MERK BBC CHINA,SBM,0,PCS,114810.0,155500.0,0.0,,,,,,,,,,,,,,,,,
1594,TRM0763,BEARING BLOCK T210 AS 50MM,SBM,0,PCS,106720.0,144450.0,0.0,,,,,,,,,,,,,,,,,
1595,TRM3578,BEARING CF 5 BUUR MERK IKO,SBM,0,PCS,0.0,141750.0,0.0,,,,,,,,,,,,,,,,,
1596,TRM3579,BEARING CFS5A IKO,SBM,0,PCS,0.0,290250.0,0.0,,,,,,,,,,,,,,,,,
1597,TRM2127,BEARING IKO SB75A,SBM,0,PCS,0.0,1009719.0,0.0,,,,,,,,,,,,,,,,,
1598,TRM3855,BEARING MERK ASB SUCP205,SBM,0,PCS,0.0,194400.0,0.0,,,,,,,,,,,,,,,,,
1599,TRM0406,BEARING SKF 6202-2RSH,SBM,0,PCS,32225.0,49950.0,0.0,,,,,,,,,,,,,,,,,
1600,TRM1783,BEARING TYPE S607ZZ KOYO,SBM,0,PCS,14255.0,21748.0,0.0,,,,,,,,,,,,,,,,,
1601,TRM0720,BEARING UCP212 TYPE FYH,SBM,0,PCS,393775.0,531600.0,0.0,,,,,,,,,,,,,,,,,
1602,TRM2774,BEARING UFC208 MERK FYH,SBM,0,PC,0.0,261988.0,0.0,,,,,,,,,,,,,,,,,
1603,TRM3263,BLIND FLANGE SUS 10K-50,SBM,0,PCS,0.0,246893.0,0.0,,,,,,,,,,,,,,,,,
1604,TRM0762,BLOCK BEARING PA210 AS 50MM,SBM,0,PCS,267810.0,361800.0,0.0,,,,,,,,,,,,,,,,,
1605,TRM1308,BRASS UK 139 X 20MM,SBM,0,PCS,595000.0,804000.0,0.0,,,,,,,,,,,,,,,,,
1606,TRM3306,BRONZE OD.112 X ID.50 X 60,SBM,0,PCS,1095000.0,1478250.0,0.0,,,,,,,,,,,,,,,,,
1607,TRM1163,BRONZE OD63 X ID25 X 25MM,SBM,0,PCS,210000.0,283500.0,0.0,,,,,,,,,,,,,,,,,
1608,TRM2758,BUBBLE SHEET,SBM,0,PCS,95000.0,156500.0,0.0,,,,,,,,,,,,,,,,,
1609,TRM2061,CATROL,SBM,0,PCS,10000.0,10000.0,0.0,,,,,,,,,,,,,,,,,
1610,TRM1677,CHAIN BREAKER (PEMOTONG RANTAI) 25-60,SBM,0,PCS,229500.0,337500.0,0.0,,,,,,,,,,,,,,,,,
1611,TRM4158,CHAIN RS40,SBM,0,BOX,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1612,TRM2060,CLAMP SELING,SBM,0,PCS,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,
1613,TRM2372,COIL SPRING SWR 31X40,SBM,0,PCS,45000.0,45000.0,0.0,,,,,,,,,,,,,,,,,
1614,TRM0560,CONNECTING LINK 3X5,SBM,0,PCS,10000.0,13500.0,0.0,,,,,,,,,,,,,,,,,
1615,TRM4014,DOUBLE NEPEL GALVANIS 11/4,SBM,0,PCS,0.0,23625.0,0.0,,,,,,,,,,,,,,,,,
1616,TRM4003,"DOUBLE NEPEL GALVANIS 3/4""",SBM,0,PCS,0.0,12150.0,0.0,,,,,,,,,,,,,,,,,
1617,TRM3318,DUST SEAL DKI 60 X 74 X 8 X 1,SBM,0,PCS,87750.0,118463.0,0.0,,,,,,,,,,,,,,,,,
1618,TRM0358,EJEKTOR PIN DIA 5.5 X 300,SBM,0,PCS,19000.0,27000.0,0.0,,,,,,,,,,,,,,,,,
1619,TRM0680,EJEKTOR PIN DIA 5.5X300 KERAS,SBM,0,PCS,19000.0,28900.0,0.0,,,,,,,,,,,,,,,,,
1620,TRM2971,EVA FOAM HITAM T2MM,SBM,0,LBR,30000.0,40500.0,0.0,,,,,,,,,,,,,,,,,
1621,TRM2305,"EXHAUST BLOWER UK, 6 INCH",SBM,0,UNIT,0.0,1147500.0,0.0,,,,,,,,,,,,,,,,,
1622,TRM1309,FC 90MM X 30MM,SBM,0,PCS,85000.0,115000.0,0.0,,,,,,,,,,,,,,,,,
1623,TRM2341,FEMALE ELBOW SUS316 1/2 X 1/2,SBM,0,PCS,195000.0,195000.0,0.0,,,,,,,,,,,,,,,,,
1624,TRM3028,"FIG.10 UMA GATE VALVE  (FLANGE) CLASS 10K, SUS304  KITZ 2 INCH",SBM,0,PCS,6600000.0,9747000.0,0.0,,,,,,,,,,,,,,,,,
1625,TRM3262,FLANGE PACKING PTFE 10K-3 50A,SBM,0,PCS,0.0,58050.0,0.0,,,,,,,,,,,,,,,,,
1626,TRM2304,FLEXIBLE HOSE ALUMUNIUM UK 6 INCH PANJANG 10 MTR,SBM,0,ROL,0.0,465750.0,0.0,,,,,,,,,,,,,,,,,
1627,TRM3998,"FLOK RING GALVANIS 11/4""-3/4""",SBM,0,PCS,0.0,33750.0,0.0,,,,,,,,,,,,,,,,,
1628,TRM4012,FLOK RING GALVANIS 11/4-3/4,SBM,0,PCS,0.0,33750.0,0.0,,,,,,,,,,,,,,,,,
1629,TRM3995,"FLOK RING GALVANIS 2""-11/4""",SBM,0,PCS,0.0,40500.0,0.0,,,,,,,,,,,,,,,,,
1630,TRM4013,FLOK RING KUNINGAN 3/4-1/4,SBM,0,PCS,0.0,20250.0,0.0,,,,,,,,,,,,,,,,,
1631,TRM4011,FLOK RING KUNINGAN 3/4-3/8,SBM,0,PCS,0.0,20250.0,0.0,,,,,,,,,,,,,,,,,
1632,TRM2683,FORM PERMIT GENERAL EHS HMS KARAWANG PLANT,SBM,0,PCS,0.0,275000.0,0.0,,,,,,,,,,,,,,,,,
1633,TRM1131,HARD NYLON 65X500,SBM,0,PCS,265000.0,357800.0,0.0,,,,,,,,,,,,,,,,,
1634,TRM3854,HARD NYLON DIA 65 X 450,SBM,0,PCS,240000.0,324000.0,0.0,,,,,,,,,,,,,,,,,
1635,TRM4007,HOSE SPIRAL 3/4,SBM,0,PCS,0.0,60750.0,0.0,,,,,,,,,,,,,,,,,
1636,TRM4016,HOSE SPIRAL 3/8,SBM,0,MTR,0.0,54000.0,0.0,,,,,,,,,,,,,,,,,
1637,TRM1317,KARET HITAM DIA 12 X 5MTR,SBM,0,PCS,150000.0,202502.0,0.0,,,,,,,,,,,,,,,,,
1638,TRM3994,"L BOW DRAT GALVANIS 2""",SBM,0,PCS,0.0,74250.0,0.0,,,,,,,,,,,,,,,,,
1639,TRM4001,"L BOW GALVANIS 11/4""",SBM,0,PCS,0.0,37800.0,0.0,,,,,,,,,,,,,,,,,
1640,TRM4015,L BOW REDUSE GALVANIS 11/4-3/4,SBM,0,PCS,0.0,40500.0,0.0,,,,,,,,,,,,,,,,,
1641,TRM3485,LEVEL GAUGE AS KE AS 125MM,SBM,0,PCS,0.0,472500.0,0.0,,,,,,,,,,,,,,,,,
1642,TRM4159,LINK CHAIN RS40,SBM,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1643,TRM0749,M6 X 15,SBM,0,PCS,322.0,905.0,0.0,,,,,,,,,,,,,,,,,
1644,TRM0748,M6 X 20,SBM,0,PCS,349.0,980.0,0.0,,,,,,,,,,,,,,,,,
1645,TRM0750,M6 X 30,SBM,0,PCS,416.0,710.0,0.0,,,,,,,,,,,,,,,,,
1646,TRM0751,M8 X 30,SBM,0,PCS,756.0,1285.0,0.0,,,,,,,,,,,,,,,,,
1647,TRM0746,M8 X 60 TIDAK FULL DRAT,SBM,0,PCS,2115.0,3600.0,0.0,,,,,,,,,,,,,,,,,
1648,TRM1404,MAGNET DIA 10 TEBEL 05 MM,SBM,0,PCS,18000.0,24300.0,0.0,,,,,,,,,,,,,,,,,
1649,TRM2324,MAGNET PUTIH UK. DIA 10 X 5MM,SBM,0,PCS,0.0,24300.0,0.0,,,,,,,,,,,,,,,,,
1650,TRM3973,MAGNETIC SQUARE & V-BLOCK LP-BAI,SBM,0,PCS,0.0,2362500.0,0.0,,,,,,,,,,,,,,,,,
1651,TRM0181,MAJUN WARNA,SBM,0,KG,5000.0,4250.0,0.0,,,,,,,,,,,,,,,,,
1652,TRM2681,MATA GERINDA AMPLAS,SBM,0,BOX,0.0,90000.0,0.0,,,,,,,,,,,,,,,,,
1653,TRM2679,"MATA GERINDA FLEXIBLE 4""",SBM,0,PCS,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,
1654,TRM2680,"MATA GERINDA POLES 4""",SBM,0,PCS,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,
1655,TRM2887,MATRIAL EVA FOAM TEBEL 2MM,SBM,0,ROL,0.0,573750.0,0.0,,,,,,,,,,,,,,,,,
1656,TRM0263,MC BLUE,SBM,0,PCS,50000.0,70200.0,0.0,,,,,,,,,,,,,,,,,
1657,TRM1605,MC BLUE 20X40X1015,SBM,0,PCS,147000.0,198450.0,0.0,,,,,,,,,,,,,,,,,
1658,TRM2987,MC BLUE 70 X 75 X 90,SBM,0,PCS,110000.0,148500.0,0.0,,,,,,,,,,,,,,,,,
1659,TRM0710,MC BLUE DIA 150X200,SBM,0,PCS,527000.0,711500.0,0.0,,,,,,,,,,,,,,,,,
1660,TRM3344,MC BLUE DIA 60 X 700,SBM,0,PCS,325000.0,325000.0,0.0,,,,,,,,,,,,,,,,,
1661,TRM0752,MUR 88 M6,SBM,0,PCS,88.0,88.0,0.0,,,,,,,,,,,,,,,,,
1662,TRM0753,MUR 88 M8,SBM,0,PCS,207.0,207.0,0.0,,,,,,,,,,,,,,,,,
1663,TRM4005,"NEAPLE SELANG KUNINGAN 3/4""",SBM,0,PCS,0.0,20250.0,0.0,,,,,,,,,,,,,,,,,
1664,TRM4010,NEAPLE SELANG KUNINGAN 3/8,SBM,0,PCS,0.0,13500.0,0.0,,,,,,,,,,,,,,,,,
1665,TRM0747,NUT M12,SBM,0,PCS,649.0,649.0,0.0,,,,,,,,,,,,,,,,,
1666,TRM01204,NUT PUTIH M20,SBM,0,PCS,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,
1667,TRM1925,NYLON PUTIH 15 X 40 X 110,SBM,0,PCS,10000.0,13500.0,0.0,,,,,,,,,,,,,,,,,
1668,TRM1923,NYLON PUTIH 20 X 90 X 245,SBM,0,PCS,35000.0,47250.0,0.0,,,,,,,,,,,,,,,,,
1669,TRM1924,NYLON PUTIH 25 X 40 X 380,SBM,0,PCS,30000.0,40500.0,0.0,,,,,,,,,,,,,,,,,
1670,TRM0405,O RING NBR DIA 4 X ID 13 X OD 21,SBM,0,PCS,500.0,800.0,0.0,,,,,,,,,,,,,,,,,
1671,TRM2564,OTG INDUCTION BRAKE 3 PHASE 6 KABEL 220/380 V AC 61K200GU-S3SM 6GU-30K,SBM,0,UNIT,0.0,7965000.0,0.0,,,,,,,,,,,,,,,,,
1672,TRM1668,PILLOW BEARING,SBM,0,PCS,170135.0,241833.0,0.0,,,,,,,,,,,,,,,,,
1673,TRM0570,PILLOW BLOCK UCP210 MERK FYH,SBM,0,PCS,247760.0,384800.0,0.0,,,,,,,,,,,,,,,,,
1674,TRM3098,PLASTIK WRAPPING ISI 6 ROLL 500 x 300 x 10,SBM,0,DUS,340200.0,340200.0,0.0,,,,,,,,,,,,,,,,,
1675,TRM2063,POLYCARBONAT 5MMX2.1MTRX5MTR,SBM,0,LBR,1325000.0,1325000.0,0.0,,,,,,,,,,,,,,,,,
1676,TRM2292,POM PUTIH DIA 110 X 75,SBM,0,PCS,110000.0,148500.0,0.0,,,,,,,,,,,,,,,,,
1677,TRM3022,POM PUTIH DIA 40X125,SBM,0,PCS,29000.0,29000.0,0.0,,,,,,,,,,,,,,,,,
1678,TRM1638,PP BOARD 2000 X 3000 X 5MM,SBM,0,LBR,242000.0,356000.0,0.0,,,,,,,,,,,,,,,,,
1679,TRM2062,RAIL DOUBLE PANJANG 600MM,SBM,0,PCS,75000.0,75000.0,0.0,,,,,,,,,,,,,,,,,
1680,TRM3885,RF2060S-1B912T-SS,SBM,0,PCS,0.0,2133000.0,0.0,,,,,,,,,,,,,,,,,
1681,TRM0756,"RING PLAT HITAM TEBAL M06(1/4"")",SBM,0,PCS,131.0,131.0,0.0,,,,,,,,,,,,,,,,,
1682,TRM01205,RING PLATE PUTIH M20,SBM,0,PCS,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,
1683,TRM2583,ROD 14 X 22 X 6 PU,SBM,0,PCS,0.0,27000.0,0.0,,,,,,,,,,,,,,,,,
1684,TRM0285,ROLLER CHAIN C2062H 42/4L,SBM,0,BOX,1800000.0,2430000.0,0.0,,,,,,,,,,,,,,,,,
1685,TRM0559,ROLLER CHAIN RS50-1 MKS,SBM,0,BOX,225000.0,303750.0,0.0,,,,,,,,,,,,,,,,,
1686,TRM1669,RS CHAIN SET,SBM,0,PCS,0.0,1347300.0,0.0,,,,,,,,,,,,,,,,,
1687,TRM3887,RS50-1B14TQ,SBM,0,PCS,0.0,109350.0,0.0,,,,,,,,,,,,,,,,,
1688,TRM3886,RS501-RP-U + 60L,SBM,0,PCS,0.0,256500.0,0.0,,,,,,,,,,,,,,,,,
1689,TRM0182,SARUNG TANGAN 5 BENANG,SBM,0,LSN,19000.0,25650.0,0.0,,,,,,,,,,,,,,,,,
1690,TRM1818,SEAL NOK LBH-45,SBM,0,PCS,42500.0,56700.0,0.0,,,,,,,,,,,,,,,,,
1691,TRM1817,SEAL NOK USH-45,SBM,0,PCS,42500.0,56700.0,0.0,,,,,,,,,,,,,,,,,
1692,TRM1816,SEAL NOK USH-70,SBM,0,PCS,49500.0,66825.0,0.0,,,,,,,,,,,,,,,,,
1693,TRM1590,SEAL R15X42X10 ERIKS,SBM,0,PCS,0.0,22050.0,0.0,,,,,,,,,,,,,,,,,
1694,TRM1821,SEAL SAKAGAMI PCS-35,SBM,0,PCS,105000.0,141750.0,0.0,,,,,,,,,,,,,,,,,
1695,TRM2059,SELING 4MM,SBM,0,MTR,55000.0,55000.0,0.0,,,,,,,,,,,,,,,,,
1696,TRM2871,SNAPRING INTERNAL 20 BAHAN BAJA,SBM,0,PCS,0.0,1620.0,0.0,,,,,,,,,,,,,,,,,
1697,TRM4160,SPROCKET RS40-14T,SBM,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1698,TRM0558,SPROCKET RS50-16T,SBM,0,PCS,47500.0,64200.0,0.0,,,,,,,,,,,,,,,,,
1699,TRM0761,SPROCKET RS60-T56,SBM,0,PCS,570000.0,769500.0,0.0,,,,,,,,,,,,,,,,,
1700,TRM2322,STAINLESS TEBEL 25 X DIA.175,SBM,0,PCS,490000.0,490000.0,0.0,,,,,,,,,,,,,,,,,
1701,TRM4004,"STRAINER KUNINGAN KITZ 3/4""",SBM,0,PCS,0.0,418500.0,0.0,,,,,,,,,,,,,,,,,
1702,TRM3719,SUC 209 BEARING,SBM,0,PCS,187770.0,187770.0,0.0,,,,,,,,,,,,,,,,,
1703,TRM0180,SUS304 20X80X90,SBM,0,PCS,17600.0,241650.0,0.0,,,,,,,,,,,,,,,,,
1704,TRM2470,SUS304 22 X 40 X 65,SBM,0,PCS,67500.0,67500.0,0.0,,,,,,,,,,,,,,,,,
1705,TRM4002,"TEE GALVANIS 11/4""",SBM,0,PCS,0.0,49950.0,0.0,,,,,,,,,,,,,,,,,
1706,TRM4008,TEE REDSUER GALVANIS 11/4-3/4,SBM,0,PCS,0.0,67500.0,0.0,,,,,,,,,,,,,,,,,
1707,TRM3996,"TEE REDUCING GALVANIS 11/4""-3/4",SBM,0,PCS,0.0,67500.0,0.0,,,,,,,,,,,,,,,,,
1708,TRM2986,TEFLON DIA 50 X 320,SBM,0,PCS,250000.0,337500.0,0.0,,,,,,,,,,,,,,,,,
1709,TRM2778,TEPLON 8 x 300 x 400,SBM,0,PCS,445000.0,600750.0,0.0,,,,,,,,,,,,,,,,,
1710,TRM4161,UCP 202 FUII AS 15MM,SBM,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1711,TRM0571,URETHANE 10X110X1010,SBM,0,PCS,165000.0,222750.0,0.0,,,,,,,,,,,,,,,,,
1712,TRM0782,URETHANE BENING DIA 15 X 500,SBM,0,PCS,15000.0,20250.0,0.0,,,,,,,,,,,,,,,,,
1713,TRM0783,URETHANE BENING DIA 20 X 400,SBM,0,PCS,20000.0,27000.0,0.0,,,,,,,,,,,,,,,,,
1714,TRM4000,"WATER MUR GALVANIS 11/4""",SBM,0,PCS,0.0,40500.0,0.0,,,,,,,,,,,,,,,,,
1715,TRM3993,"WATER MUR GALVANIS 2""",SBM,0,PCS,0.0,162000.0,0.0,,,,,,,,,,,,,,,,,
1716,TRM3999,"WATER MUR GALVANIS 3/4""",SBM,0,PCS,0.0,40500.0,0.0,,,,,,,,,,,,,,,,,
1717,TRM2635,"WD BATU POTONG 4""X1.2 ISI 20 PCS",SBM,0,BOX,53000.0,70000.0,0.0,,,,,,,,,,,,,,,,,
1718,TRM1820,WEAR RING NOK WR45-50LA,SBM,0,PCS,37500.0,50625.0,0.0,,,,,,,,,,,,,,,,,
1719,TRM1819,WEAR RING NOK WR75-80LA,SBM,0,PCS,40000.0,54000.0,0.0,,,,,,,,,,,,,,,,,
1720,TRM1738,WELDING ELECTRODES CI-AI 3.2 X 350 MM,SBM,0,KG,952500.0,1033584.721,0.0,,,,,,,,,,,,,,,,,
1721,TRM2582,WIPER 14 X 22 X 4/6 PU,SBM,0,PCS,0.0,20250.0,0.0,,,,,,,,,,,,,,,,,
1722,TRM0754,WLH M6,SBM,0,PCS,30.0,30.0,0.0,,,,,,,,,,,,,,,,,
1723,TRM0755,WLH M8,SBM,0,PCS,45.0,45.0,0.0,,,,,,,,,,,,,,,,,
1724,TRM0745,WP HITAM M8,SBM,0,PCS,200.0,200.0,0.0,,,,,,,,,,,,,,,,,
1725,TRM3573,"DOUBLE TAPE 2 "" PUTIH",SD,0,DUS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1726,TRM1947,HAND PALLET 3 TON  MITSUBISHI,SD,0,UNIT,4750000.0,4750000.0,0.0,,,,,,,,,,,,,,,,,
1727,TRM3582,IMPRA BOARD 400 X 700 X 5 MM (BIRU),SD,0,PCS,10000.0,10000.0,0.0,,,,,,,,,,,,,,,,,
1728,TRM3570,IMPRA BOARD 470 X 200 X 5 MM (BIRU),SD,0,PCS,3300.0,3300.0,0.0,,,,,,,,,,,,,,,,,
1729,TRM3569,IMPRA BOARD 800 X 700 X 5 MM (BIRU),SD,0,PCS,19500.0,19500.0,0.0,,,,,,,,,,,,,,,,,
1730,TRM3304,KERANJANG BIRU UK 620 X 430 X 315,SD,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1731,TRM2828,"KERANJANG BIRU UK. 29 X 23,5 X 8 CM",SD,0,PCS,6750.0,6750.0,0.0,,,,,,,,,,,,,,,,,
1732,TRM2829,KERANJANG BIRU UK. 39 X 31 X 10 CM,SD,0,PCS,10000.0,10000.0,0.0,,,,,,,,,,,,,,,,,
1733,TRM2824,KERANJANG BIRU UK. 50X36X27,SD,0,PCS,82000.0,82000.0,0.0,,,,,,,,,,,,,,,,,
1734,TRM3400,KERANJANG HIJAU UK. 62 X 43 X 31.5 CM,SD,0,PCS,104000.0,105000.0,0.0,,,,,,,,,,,,,,,,,
1735,TRM3303,KERANJANG MERAH UK 62 X 43 X 31.5 CM,SD,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1736,TRM3243,KERANJANG MERAH UK. 390 X 310 X 100,SD,0,PCS,10000.0,18400.0,0.0,,,,,,,,,,,,,,,,,
1737,TRM3548,MATA BOR BESI 6MM HITAM,SD,0,PCS,34401.6,0.0,0.0,,,,,,,,,,,,,,,,,
1738,TRM3883,MATA BOR BESI 8 MM HITAM,SD,0,PCS,57800.0,57800.0,0.0,,,,,,,,,,,,,,,,,
1739,TRM3549,MATA BOR BESI 9MM HITAM,SD,0,PCS,54288.0,0.0,0.0,,,,,,,,,,,,,,,,,
1740,TRM3571,PAKU KELING PIN  15 MM HITAM,SD,0,PCS,275.0,275.0,0.0,,,,,,,,,,,,,,,,,
1741,TRM3547,"PAKU KLIP BODY MOTOR 11,4 X 7,5 X 6,3 MM",SD,0,PCS,2000.0,2000.0,0.0,,,,,,,,,,,,,,,,,
1742,TRM3572,"PLASTIK MIKA PVC 0,3 X 1300 X 50.000 MM NATURAL",SD,0,ROL,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1743,TRM0460,LAMPU LED SEWING 10 TITIK,SDJA,0,PCS,35000.0,75000.0,0.0,,,,,,,,,,,,,,,,,
1744,TRM0371,JET SHOWER THX20NCR TOTO,SEI,0,PC,341000.0,400000.0,0.0,,,,,,,,,,,,,,,,,
1745,TRM3511,90 DEGREE ELBOW HOT GALVANIZED DRAT BESI,SHI,0,PCS,0.0,20150.0,0.0,,,,,,,,,,,,,,,,,
1746,TRM3510,ASCO SELENOID VALVE 238,SHI,0,PCS,0.0,1950000.0,0.0,,,,,,,,,,,,,,,,,
1747,TRM3509,"GAGANG RATCHET (KARET) 1/2"" X 10"" TEKIRO",SHI,0,PCS,0.0,249750.0,0.0,,,,,,,,,,,,,,,,,
1748,TRM2249,HANDSOME SUPER GLUE,SHI,0,PCS,26750.0,26750.0,0.0,,,,,,,,,,,,,,,,,
1749,TRM3228,HOZAN F-127-1 EARTH TERMINAL ( 1 SET = 5 PCS),SHI,0,SET,136800.0,136800.0,0.0,,,,,,,,,,,,,,,,,
1750,TRM3502,KUNCI INGGRIS TEKIRO 10INCH WR-AD1961,SHI,0,PCS,0.0,93150.0,0.0,,,,,,,,,,,,,,,,,
1751,TRM3503,MATA KUNCI SOCK TEKIRO 10MM,SHI,0,PCS,0.0,18225.0,0.0,,,,,,,,,,,,,,,,,
1752,TRM3504,MATA KUNCI SOCK TEKIRO 12MM,SHI,0,PCS,0.0,18225.0,0.0,,,,,,,,,,,,,,,,,
1753,TRM3505,MATA KUNCI SOCK TEKIRO 13MM,SHI,0,PCS,0.0,18225.0,0.0,,,,,,,,,,,,,,,,,
1754,TRM3506,MATA KUNCI SOCK TEKIRO 14MM,SHI,0,PCS,0.0,20250.0,0.0,,,,,,,,,,,,,,,,,
1755,TRM3507,MATA KUNCI SOCK TEKIRO 17MM,SHI,0,PCS,0.0,26325.0,0.0,,,,,,,,,,,,,,,,,
1756,TRM3414,MEDIA VACUUM CLEANER CORDLESS MWD-X6,SHI,0,UNIT,2257030.0,2690000.0,0.0,,,,,,,,,,,,,,,,,
1757,TRM3501,OBENG TEKIRO (-) 12INCH CUSHION GRIP SD-CG0865 SLOTTED #6X300,SHI,0,PCS,0.0,45225.0,0.0,,,,,,,,,,,,,,,,,
1758,TRM3500,OBENG TEKIRO (+) 12INCH CUSHION GRIP SD-CG0857 PHILIPS #2X300,SHI,0,PCS,0.0,45225.0,0.0,,,,,,,,,,,,,,,,,
1759,TRM2989,PLAT ALUMUNIUM 5052 TEBAL 15MM UKURAN 200 X 400MM,SHI,0,PCS,0.0,514500.0,0.0,,,,,,,,,,,,,,,,,
1760,TRM3508,SAMBUNGAN KUNCI TEKIRO 5INCH 1/2 X 5,SHI,0,PCS,0.0,50625.0,0.0,,,,,,,,,,,,,,,,,
1761,TRM3499,TOOLBOX BESAR KENMASTER B 400 40X23X20.5,SHI,0,PCS,97500.0,132300.0,0.0,,,,,,,,,,,,,,,,,
1762,TRM1276,CABLE TIES,SHI,1,PAK,575000.0,575000.0,575000.0,,,,,,,,,,,,,,,,,
1763,TRM0469,ACRYLIC CLEAR T.5 1200MM X 2400MM,SHINDENGEN,0,SHEET,0.0,930000.0,0.0,,,,,,,,,,,,,,,,,
1764,TRM0470,PVC MIKA T0.5 BENING X 120MM X 40 METER,SHINDENGEN,0,ROL,0.0,1800000.0,0.0,,,,,,,,,,,,,,,,,
1765,TRM1458,TANG JEPIT HOZAN P-36,SHINDENGEN,0,PCS,353000.0,453000.0,0.0,,,,,,,,,,,,,,,,,
1766,TRM1022,TANG POTONG KAIBA MN-A04,SHINDENGEN,0,PCS,270000.0,270000.0,0.0,,,,,,,,,,,,,,,,,
1767,TRM0440,NIPPER KEIBA MN-A04,SHINDENGEN,10,PCS,280000.0,327000.0,3270000.0,,,,,,,,,,,,,,,,,
1768,TRM2443,(1A 355X38X127 00) 32 A 60 JV PNO VH66062002,SHR,0,PCS,1900000.0,1900000.0,0.0,,,,,,,,,,,,,,,,,
1769,TRM1128,4 / 450-500 CBL KT MC,SHR,0,PCS,17100.0,17100.0,0.0,,,,,,,,,,,,,,,,,
1770,TRM2779,"4 LEG WIRE ROPE SLING DIA 12MM, LENGTH 2000MM + SLING HOOK 210MM",SHR,0,SET,1300000.0,1300000.0,0.0,,,,,,,,,,,,,,,,,
1771,TRM0827,AC/DC ADAPTER 24V 5A,SHR,0,PC,115000.0,172500.0,0.0,,,,,,,,,,,,,,,,,
1772,TRM2612,ACRYLIC 1200X2400,SHR,0,SHEET,1080000.0,1080000.0,0.0,,,,,,,,,,,,,,,,,
1773,TRM2755,ACRYLIK ID : 22.5MM OD : 32MM  TEBAL  3MM,SHR,0,PCS,3000.0,3000.0,0.0,,,,,,,,,,,,,,,,,
