Nama Cust,Tanggal,No PO,No Inv,No.,Kode Item,Nama Item,Jml,Satuan,Harga,Pot. ,Total,PPN,Total Akhir,No FP,Ket
"PT. SUPRAVISI RAMA OPTIK, MANUFACTURING",46041.3946180556,PO-000004089,0380/JL/CKRG/0126,4,TRM1581,KARUNG PLASTIK POLOS 60X90,500,PCS,2500,0,1250000,137500,1387500,04002600019083920,PO : PO-000004089                       DO : 12323-190126
"PT. SUPRAVISI RAMA OPTIK, MANUFACTURING",46044.3971527778,PO-000004114,0382/JL/CKRG/0126,1,TRM4482,FILTER INNOVTECH 50 MICRON ABSOLUTE,10,PCS,656250,0,6562500,721875,7284375,04002600019083928,PO : PO-000004114                       DO : 12332-220126
"PT. SUPRAVISI RAMA OPTIK, MANUFACTURING",46048.3968981481,PO-000002596,0386/JL/CKRG/0126,1,TRM1389,SPONBON (CSUCMMS0020008),47500,PCS,55,0,2612500,287375,2899875,04002600019083958,PO : PO-000002596                       1. 12399-260126                           2. 12327-200126
PT. SURABAYA AUTOCOMP INDONESIA,46037.5963657407,PO-379/SAI-T/PUR-SAI/XI/25,0193/JL/CKRG/0126,1,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,135,KG,200000,0,27000000,2970000,29970000,04002600007490611,PO : PO-379/SAI-T/PUR-SAI/XI/25                                       DO : 12324-150126
PT. SURABAYA AUTOCOMP INDONESIA,46037.6111921296,PO-035/SAI-T/PUR-SAI/XII/25,0194/JL/CKRG/0126,1,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,20,KG,200000,0,4000000,440000,4440000,04002600007490541,PO : PO-035/SAI-T/PUR-SAI/XII/25                                      DO : 12323-150126
PT. SURABAYA AUTOCOMP INDONESIA,46037.6111921296,PO-035/SAI-T/PUR-SAI/XII/25,0194/JL/CKRG/0126,2,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,20,KG,200000,0,4000000,440000,4440000,04002600007490541,PO : PO-035/SAI-T/PUR-SAI/XII/25                                      DO : 12323-150126
PT. SURABAYA AUTOCOMP INDONESIA,46037.6111921296,PO-035/SAI-T/PUR-SAI/XII/25,0194/JL/CKRG/0126,3,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,20,KG,200000,0,4000000,440000,4440000,04002600007490541,PO : PO-035/SAI-T/PUR-SAI/XII/25                                      DO : 12323-150126
PT. SURABAYA AUTOCOMP INDONESIA,46037.6111921296,PO-035/SAI-T/PUR-SAI/XII/25,0194/JL/CKRG/0126,4,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,20,KG,200000,0,4000000,440000,4440000,04002600007490541,PO : PO-035/SAI-T/PUR-SAI/XII/25                                      DO : 12323-150126
PT. SURABAYA AUTOCOMP INDONESIA,46037.6111921296,PO-035/SAI-T/PUR-SAI/XII/25,0194/JL/CKRG/0126,5,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,20,KG,200000,0,4000000,440000,4440000,04002600007490541,PO : PO-035/SAI-T/PUR-SAI/XII/25                                      DO : 12323-150126
PT. SURABAYA AUTOCOMP INDONESIA,46037.6111921296,PO-035/SAI-T/PUR-SAI/XII/25,0194/JL/CKRG/0126,6,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,20,KG,200000,0,4000000,440000,4440000,04002600007490541,PO : PO-035/SAI-T/PUR-SAI/XII/25                                      DO : 12323-150126
PT. SURABAYA AUTOCOMP INDONESIA,46037.6111921296,PO-035/SAI-T/PUR-SAI/XII/25,0194/JL/CKRG/0126,7,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,10,KG,200000,0,2000000,220000,2220000,04002600007490541,PO : PO-035/SAI-T/PUR-SAI/XII/25                                      DO : 12323-150126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3617361111,PO26-006-12,0261/JL/CKRG/0126,1,TRM1087,RUMAH LAMPU 120 CM,16,PCS,42500,0,680000,74800,754800,,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3617361111,PO26-006-12,0261/JL/CKRG/0126,2,TRM2000,KABEL TIES 300 SIGMA,5,PCK,53325,0,266625,29328.75,295953.75,,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3617361111,PO26-006-12,0261/JL/CKRG/0126,3,TRM3898,KONEKTOR LAMPU 30 CM,16,PCS,12000,0,192000,21120,213120,,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3617361111,PO26-006-12,0261/JL/CKRG/0126,4,TRM4130,NIPPON RESIBON MATA GERINDA,20,PCS,21600,0,432000,47520,479520,,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3617361111,PO26-006-12,0261/JL/CKRG/0126,5,TRM3864,SIKAT KAWAT UNION HI-11,5,PCS,45000,0,225000,24750,249750,,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3617361111,PO26-006-12,0261/JL/CKRG/0126,6,TRM2253,DYNABOLT M8 X 40,50,PCS,1377,0,68850,7573.5,76423.5,,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3617361111,PO26-006-12,0261/JL/CKRG/0126,7,TRM2254,DYNABOLT M10  X 60,50,PCS,1982,0,99100,10901,110001,,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3617361111,PO26-006-12,0261/JL/CKRG/0126,8,TRM1372,SAKLAR OUTBOW ISI 4,5,PCS,108000,0,540000,59400,599400,,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3617361111,PO26-006-12,0261/JL/CKRG/0126,9,TRM4483,LAMPU LED 120 CM SAFE LIGHT,16,PCS,112500,0,1800000,198000,1998000,,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,1,TRM1085,LAMPU LED 120 CM,8,PCS,112500,0,900000,99000,999000,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,2,TRM1087,RUMAH LAMPU 120 CM,8,PCS,42500,0,340000,37400,377400,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,3,TRM3899,KABEL KONEKTOR LAMPU LED,15,PCS,6000,0,90000,9900,99900,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,4,TRM1999,KABEL TIES 200 SIGMA,5,PCK,27000,0,135000,14850,149850,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,5,TRM4429,SELANG ANGIN SPIRAL DIAMETER 12MM PANJANG 6M,8,ROL,105000,0,840000,92400,932400,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,6,TRM3864,SIKAT KAWAT UNION HI-11,4,PCS,56000,0,224000,24640,248640,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,7,TRM3909,SAKLAR OUTBOW ISI 4,5,PCS,108000,0,540000,59400,599400,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,8,TRM4430,LAMPU INLITE 30W,2,PCS,187500,0,375000,41250,416250,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,9,TRM2823,COUPLER QUICK 2 CABANG,2,PCS,52500,0,105000,11550,116550,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,10,TRM4284,TIE MOUNT FORT 25X25,2,PAK,45000,0,90000,9900,99900,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,11,TRM0800,SLING 4 KAKI 6X37 WRC RRT 12MM X 81 CM,2,PCS,1900000,0,3800000,418000,4218000,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,12,TRM1087,RUMAH LAMPU 120 CM,1,PCS,42500,0,42500,4675,47175,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,13,TRM4258,FLEXIBLE DISC WHEEL 100X2X16 NIPPON RESIBON,20,PCS,21600,0,432000,47520,479520,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.3647685185,PO25-575-1,0291/JL/CKRG/0126,14,TRM4483,LAMPU LED 120 CM SAFE LIGHT,3,PCS,112500,0,337500,37125,374625,,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.4544907407,PO26-004-12,0260/JL/CKRG/0126,1,TRM3897,KABEL FEDERAL ISI 3,1,ROL,560000,0,560000,61600,621600,04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.4544907407,PO26-004-12,0260/JL/CKRG/0126,2,TRM2417,TERMINAL 3 LUBANG 15330,5,PCS,46500,0,232500,25575,258075,04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.4544907407,PO26-004-12,0260/JL/CKRG/0126,3,TRM4459,TERMINAL 2 LUBANG 15321,3,PCS,42000,0,126000,13860,139860,04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.4544907407,PO26-004-12,0260/JL/CKRG/0126,4,TRM4460,SAKLAR LAMPU BROCO DOUBLE 16220,4,PCS,24000,0,96000,10560,106560,04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.4544907407,PO26-004-12,0260/JL/CKRG/0126,5,TRM0566,STECKER BROCO,5,PCS,14250,0,71250,7837.5,79087.5,04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.4544907407,PO26-004-12,0260/JL/CKRG/0126,6,TRM0175,KIPAS ANGIN PANASONIC  F EQ-405,5,PCS,909000,0,4545000,499950,5044950,04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46034.4544907407,PO26-004-12,0260/JL/CKRG/0126,7,TRM4040,TERMINAL CH FEMALE MALE,80,PCS,3000,0,240000,26400,266400,04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46036.4656828704,PO26-013-1,0262/JL/CKRG/0126,1,TRM3525,"STEEL WIRE BRUSH 8"" MULTI PRO",11,PCS,163875,0,1802625,198288.75,2000913.75,04002600014274885,PO : PO26-013-1                           DO : 12310-140126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46036.4690740741,PO26-003-12,0263/JL/CKRG/0126,1,TRM2612,ACRYLIC BENING 1.2 X 2.4 M X 5MM,5,SHEET,1275000,0,6375000,701250,7076250,04002600014274883,PO : PO26-003-12                         DO : 12311-140126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46036.4690740741,PO26-003-12,0263/JL/CKRG/0126,2,TRM2854,PYLOX PUTIH,5,PCS,33000,0,165000,18150,183150,04002600014274883,PO : PO26-003-12                         DO : 12311-140126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46048.4184375,PO26-049-1,0420/JL/CKRG/0226,1,TRM3953,SELANG TOGAWA 6X11,1,PCS,2900000,0,2900000,319000,3219000,,PO : PO26-049-1                           DO : 12336-260126         
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46048.4184375,PO26-049-1,0420/JL/CKRG/0226,2,TRM4485,REGULATOR CROWN NON HEATER,1,PCS,3000000,0,3000000,330000,3330000,,PO : PO26-049-1                           DO : 12336-260126         
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46052.3818055556,PO26-040-1,0421/JL/CKRG/0226,1,TRM1466,MICRO CLEANER JIP 141,3,CAN,375000,0,1125000,123750,1248750,,PO : PO26-040-1                           DO : 12352-300126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,46052.3818055556,PO26-040-1,0421/JL/CKRG/0226,2,TRM1905,BATERAI LITHIUM LS 14250 3.6V,6,PCS,337500,0,2025000,222750,2247750,,PO : PO26-040-1                           DO : 12352-300126
PT. TRI SAUDARA SENTOSA INDUSTRI,46034.3781018518,PO02-2026/A/004/GEN,0196/JL/CKRG/0126,1,TRM4287,"POCKET KANBAN/LABEL (P28XL9.5CM, TEBAL 0.5MM)",500,PCS,3400,0,1700000,187000,1887000,04002600009951812,PO : PO02-2026/A/004/GEN  DO : DLV-2601123420
PT. UNIVERSAL AGRI BISNISINDO,46051.4844212963,BKS/PO/000104320,0419/JL/CKRG/0226,1,TRM2452,SUSU ULTRA UK 125 ML PLAIN,5940,PCS,3500,0,20790000,2286900,23076900,,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,46051.4844212963,BKS/PO/000104320,0419/JL/CKRG/0226,2,TRM0354,SUSU ULTRA UK 250 ML RASA COKLAT,145,PCS,5777,0,837665,92143.15,929808.15,,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,46051.4844212963,BKS/PO/000104320,0419/JL/CKRG/0226,3,TRM0355,SUSU BEAR BRAND,72,PCS,10600,0,763200,83952,847152,,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,46051.4844212963,BKS/PO/000104320,0419/JL/CKRG/0226,4,TRM0355,SUSU BEAR BRAND,266,PCS,10600,0,2819600,310156,3129756,,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,46051.4844212963,BKS/PO/000104320,0419/JL/CKRG/0226,5,TRM0355,SUSU BEAR BRAND,322,PCS,10600,0,3413200,375452,3788652,,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,46051.4844212963,BKS/PO/000104320,0419/JL/CKRG/0226,6,TRM0355,SUSU BEAR BRAND,108,PCS,10600,0,1144800,125928,1270728,,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,46051.4844212963,BKS/PO/000104320,0419/JL/CKRG/0226,7,TRM0355,SUSU BEAR BRAND,24,PCS,10600,0,254400,27984,282384,,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,46051.4844212963,BKS/PO/000104320,0419/JL/CKRG/0226,8,TRM0385,PLASTIK KRESEK,6,PAK,11800,0,70800,7788,78588,,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,46051.4844212963,BKS/PO/000104320,0419/JL/CKRG/0226,9,TRM0384,GAS 3KG,2,PCS,27000,0,54000,5940,59940,,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,46051.4844212963,BKS/PO/000104320,0419/JL/CKRG/0226,10,TRM0383,TELUR,51.3,KG,30000,0,1539000,169290,1708290,,PO : BKS/PO/000104320                DO : 12349-290126
PT. WELGRO FEEDMILL (INDONESIA),46031.5822685185,CTP/PO/000021733,0227/JL/CKRG/0126,1,TRM2452,SUSU ULTRA UK 125 ML PLAIN,3000,PCS,3200,0,9600000,1056000,10656000,,PO : CTP/PO/000021733               DO : 12287-090126
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,1,TRM0172,KARET GELANG BESAR,150,PCS,62000,0,9300000,1023000,10323000,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,2,TRM0245,KAWAT LAS NICHO 2.6 MM,35,PCS,33450,0,1170750,128782.5,1299532.5,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,3,TRM0211,MASKING TAVE,192,PCS,5500,0,1056000,116160,1172160,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,4,TRM0208,MASKER KAIN,150,PCS,9500,0,1425000,156750,1581750,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,5,TRM0183,MARKING LT. BLUE (ARTLINE),120,PCS,16000,0,1920000,211200,2131200,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,6,TRM0189,MARKING SNOWMAN BLACK,120,PCS,14700,0,1764000,194040,1958040,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,7,TRM0185,MARKING SNOWMAN BLUE,240,PCS,14700,0,3528000,388080,3916080,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,8,TRM0188,MARKING SNOWMAN GREEN,120,PCS,14700,0,1764000,194040,1958040,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,9,TRM0192,MARKING SNOWMAN ORANGE,120,PCS,14700,0,1764000,194040,1958040,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,10,TRM0191,MARKING SNOWMAN RED,120,PCS,14700,0,1764000,194040,1958040,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,11,TRM0190,MARKING SNOWMAN YELLOW,240,PCS,14700,0,3528000,388080,3916080,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46028.636724537,PL2600003,0235/JL/CKRG/0126,12,TRM0184,MARKING YELLOW GREEN (ARTLINE),120,PCS,16000,0,1920000,211200,2131200,04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",46036.6378472222,PL2600119,0236/JL/CKRG/0126,1,TRM4474,FS-500H PLASTIC FILM SEALER,1,PCS,1901200,0,1901200,209132,2110332,04002600015623699,PO : PL2600119                            DO : 12313-140126
"SANOH INDONESIA, PT",46042.3626157407,PL2600167,0417/JL/CKRG/0226,1,TRM0390,POWER GLUE,36,PCS,4800,0,172800,19008,191808,04002600025038024,PO : PL2600167                             DO : 12325-200126
"SANOH INDONESIA, PT",46042.3626157407,PL2600167,0417/JL/CKRG/0226,2,TRM0181,MAJUN WARNA,150,KG,5800,0,870000,95700,965700,04002600025038024,PO : PL2600167                             DO : 12325-200126
"SANOH INDONESIA, PT",46049.3633680556,PL2600217,0418/JL/CKRG/0226,1,TRM0193,MARKING SNOWMAN PINK,240,PCS,14700,0,3528000,388080,3916080,04002600025038023,PO : PL2600217                             DO : 12345-270126
"SINAR BENGAWAN MANDIRI, PT",46042.4652546296,083/PO/SBM-TLJP/I/26,0357/JL/CKRG/0126,1,TRM0182,SARUNG TANGAN 5 BENANG,10,LSN,25650,0,256500,28215,284715,04002600017310640,PO : 083/PO/SBM-TLJP/I/26          DO : 12324-200126
"SINAR BENGAWAN MANDIRI, PT",46042.4652546296,083/PO/SBM-TLJP/I/26,0357/JL/CKRG/0126,2,TRM0181,MAJUN WARNA,50,KG,6500,0,325000,35750,360750,04002600017310640,PO : 083/PO/SBM-TLJP/I/26          DO : 12324-200126
"SINAR BENGAWAN MANDIRI, PT",46046.4658796296,088/PO/SBM-TLJP/I/26,0358/JL/CKRG/0126,1,TRM3423,"AMPLAS ROLL GRADE 150 UKURAN 4"" X 46 MTR",1,ROL,303750,0,303750,33412.5,337162.5,04002600017310637,PO : 088/PO/SBM-TLJP/I/26          DO  : 12355-240126
TRIMA ANUGERAH SEJAHTERA,46043.7492592593,PFA.PS-260120001,0352/JL/CKRG/0126,1,TRM4479,STANG SEALANT HILTI,1,PCS,4680000,0,4680000,514800,5194800,04002600016420355,PO : PFA.PS-260120001                DO : 12329-210126
"UNIFOODS INDONESIA, PT",46052.6097916667,,0373/JL/CKRG/0126,1,TRCT0013,DELIVERY KE ROTI'O SEMANAN,1,LOT,950000,0,950000,104500,1054500,, 1. DO NO :  UFI-DO/23807                                                          07/01/2026 B 9104 FXY                                         2. DO NO :  UFI-DO/23923                                                          15/01/2026 B 9219 FXY                                                  3. DO NO :  UFI-DO/24029                                                          24/01/2026 B 9619 FXW
"UNIFOODS INDONESIA, PT",46052.6097916667,,0373/JL/CKRG/0126,2,TRCT0013,DELIVERY KE ROTI'O SEMANAN,1,LOT,950000,0,950000,104500,1054500,, 1. DO NO :  UFI-DO/23807                                                          07/01/2026 B 9104 FXY                                         2. DO NO :  UFI-DO/23923                                                          15/01/2026 B 9219 FXY                                                  3. DO NO :  UFI-DO/24029                                                          24/01/2026 B 9619 FXW
"UNIFOODS INDONESIA, PT",46052.6097916667,,0373/JL/CKRG/0126,3,TRCT0013,DELIVERY KE ROTI'O SEMANAN,1,LOT,950000,0,950000,104500,1054500,, 1. DO NO :  UFI-DO/23807                                                          07/01/2026 B 9104 FXY                                         2. DO NO :  UFI-DO/23923                                                          15/01/2026 B 9219 FXY                                                  3. DO NO :  UFI-DO/24029                                                          24/01/2026 B 9619 FXW
"VALMET TECHNOLOGY CENTER, PT",46028.5856828704,POQ012880,0349/JL/CKRG/0126,1,TRM0568,MICROBACT 1 LITER,20,PC,139650,0,2793000,307230,3100230,04002600015883986,PO : POQ012880                           DO : 12273-061225
"VALMET, PT",46044.6076273148,S20030348,0351/JL/CKRG/0126,1,TRM4469,RUBBER CHICACO 3/4,60,PCS,6875,0,412500,45375,457875,04002600015997287,PO : S20030348                            DO : 12331-220126
