Nama Cust,Tanggal,No PO,No Inv,No.,Kode Item,Nama Item,Jml,Satuan,Harga, Pot.  ,Total, PPN , Total Akhir ,No FP,Ket
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:39,H13917843&13933974&13933953,4128/JL/CKRG/1225,1,KRT04262,PRNT PAPER PLATE 10IN 10 CT UK 265X400X265 MM WK200/M125/K200 C/F,100,PCS,8063.06,0,806306,88693.66,894999.66,,PO : H13917843&13933974&13933953 1. DLV-2511182559 2. DLV-2511182558 3. DLV-2511182556
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:39,H13917843&13933974&13933953,4128/JL/CKRG/1225,2,KRT04263,DESIGNER PAPER PALTES 9IN 15CT UK 230X410X230 MM WK200/M125/K200 C/F,100,PCS,7564.86,0,756486,83213.46,839699.46,,PO : H13917843&13933974&13933953 1. DLV-2511182559 2. DLV-2511182558 3. DLV-2511182556
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:39,H13917843&13933974&13933953,4128/JL/CKRG/1225,3,KRT04264,ULT WHT PAPER PLATE 10IN 10CT UK 265X265X355MM K200/M125/K200 C/F,100,PCS,5486.49,0,548649,60351.39,609000.39,,PO : H13917843&13933974&13933953 1. DLV-2511182559 2. DLV-2511182558 3. DLV-2511182556
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:39,H13917843&13933974&13933953,4128/JL/CKRG/1225,4,KRT04265,PAPER PLATES 9IN 40CT UK 235X235X485 MM K200/M125/K200 C/F,100,PCS,5648.65,0,564865,62135.15,627000.15,,PO : H13917843&13933974&13933953 1. DLV-2511182559 2. DLV-2511182558 3. DLV-2511182556
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:39,H13917843&13933974&13933953,4128/JL/CKRG/1225,5,KRT04266,PRINTED OVAL PLATE 6CT UK 320X390X260 MM WK200/M125/K200 C/F,100,PCS,8350.45,0,835045,91854.95,926899.95,,PO : H13917843&13933974&13933953 1. DLV-2511182559 2. DLV-2511182558 3. DLV-2511182556
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:39,H13917843&13933974&13933953,4128/JL/CKRG/1225,6,KRT04267,PRINTED OVAL PLATE 6CT UK 320X390X260 MM WK200/M125/K200 C/F,100,PCS,8350.45,0,835045,91854.95,926899.95,,PO : H13917843&13933974&13933953 1. DLV-2511182559 2. DLV-2511182558 3. DLV-2511182556
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:45,H13993935-2,4138/JL/CKRG/1225,1,KRT04268,7IN PAPER PLATE CANDY PINK CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,2980,PCS,3250,0,9685000,1065350,10750350,,PO : H13993935-2 1. DLV-2511292762 2. DLV-2511272743 3. DLV-2511272730 4. DLV-2511262711
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:45,H13993935-2,4138/JL/CKRG/1225,2,KRT04270,7IN PAPER PLATE GREEN CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,2000,PCS,3250,0,6500000,715000,7215000,,PO : H13993935-2 1. DLV-2511292762 2. DLV-2511272743 3. DLV-2511272730 4. DLV-2511262711
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:45,H13993935-2,4138/JL/CKRG/1225,3,KRT04271,7IN PAPER PLATE LIME GREEN CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,2000,PCS,3250,0,6500000,715000,7215000,,PO : H13993935-2 1. DLV-2511292762 2. DLV-2511272743 3. DLV-2511272730 4. DLV-2511262711
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:45,H13993935-2,4138/JL/CKRG/1225,4,KRT04272,7IN PAPER PLATE  PINK CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,1900,PCS,3250,0,6175000,679250,6854250,,PO : H13993935-2 1. DLV-2511292762 2. DLV-2511272743 3. DLV-2511272730 4. DLV-2511262711
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:45,H13993935-2,4138/JL/CKRG/1225,5,KRT04274,7IN PAPER PLATE ROYAL BLUE CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,1300,PCS,3250,0,4225000,464750,4689750,,PO : H13993935-2 1. DLV-2511292762 2. DLV-2511272743 3. DLV-2511272730 4. DLV-2511262711
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:45,H13993935-2,4138/JL/CKRG/1225,6,KRT04275,7IN PAPER PLATE BRIGHT YELLOW CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,1960,PCS,3250,0,6370000,700700,7070700,,PO : H13993935-2 1. DLV-2511292762 2. DLV-2511272743 3. DLV-2511272730 4. DLV-2511262711
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:45,H13993935-2,4138/JL/CKRG/1225,7,KRT04276,7IN PAPER PLATE TEAL CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,1080,PCS,3250,0,3510000,386100,3896100,,PO : H13993935-2 1. DLV-2511292762 2. DLV-2511272743 3. DLV-2511272730 4. DLV-2511262711
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:45,H13993935-2,4138/JL/CKRG/1225,8,KRT04277,7IN PAPER PLATE LIGHT PURPLE CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,1200,PCS,3250,0,3900000,429000,4329000,,PO : H13993935-2 1. DLV-2511292762 2. DLV-2511272743 3. DLV-2511272730 4. DLV-2511262711
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,1,KRT04268,7IN PAPER PLATE CANDY PINK CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,9020,PCS,3250,0,29315000,3224650,32539650,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,2,KRT04269,7IN PAPER PLATE LIGHT BLUE CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,7126,PCS,3250,0,23159500,2547545,25707045,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,3,KRT04270,7IN PAPER PLATE GREEN CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,5830,PCS,3250,0,18947500,2084225,21031725,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,4,KRT04271,7IN PAPER PLATE LIME GREEN CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,478,PCS,3250,0,1553500,170885,1724385,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,5,KRT04272,7IN PAPER PLATE  PINK CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,8412,PCS,3250,0,27339000,3007290,30346290,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,6,KRT04273,7IN PAPER PLATE PURPLE CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,4126,PCS,3250,0,13409500,1475045,14884545,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,7,KRT04274,7IN PAPER PLATE ROYAL BLUE CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,8467,PCS,3250,0,27517750,3026952.5,30544702.5,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,8,KRT04275,7IN PAPER PLATE BRIGHT YELLOW CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,3970,PCS,3250,0,12902500,1419275,14321775,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,9,KRT04276,7IN PAPER PLATE TEAL CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,645,PCS,3250,0,2096250,230587.5,2326837.5,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,10,KRT04277,7IN PAPER PLATE LIGHT PURPLE CARTON UK 18.5X18.5X36.5 CM K200/M125/K200,1941,PCS,3250,0,6308250,693907.5,7002157.5,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,11,KRT04278,7IN PAPER PLATE SILVER CARTON UK 18.5X18.5X14.5 CM K200/M125/K200,2616,PCS,2180,0,5702880,627316.8,6330196.8,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT HEAMEN INDUSTRIAL INDONESIA,1/5/2026 13:50,H13993935-2,4210/JL/CKRG/1225,12,KRT04279,7IN PAPER PLATE GOLD CARTON UK 18.5X18.5X14.5 CM K200/M125/K200,10523,PCS,2180,0,22940140,2523415.4,25463555.4,,PO : H13993935-2 1. DLV-2512012773 2. DLV-2512022805 3. DLV-2512022819 4. DLV-2512042850 5. DLV-2512042868 6. DLV-2512052903 7. DLV-2512062914 8. DLV-2512082915 9. DLV-2512082932 10. DLV-2512082935 11. DLV-2512092945 12. DLV-2512092958 13. DLV-2512092960 14. DLV-2512102980 15. DLV-2512102982 16. DLV-2512102983 17. DLV-2512113010 18. DLV-2512113017 19. DLV-2512123025
PT WANG SARIMULTI UTAMA,1/7/2026 10:20,PO20251200074,0124/JL/CKRG/0126,1,KRT03489,KARTON BOX W20 690X400X420 - BOX W20,26,PCS,18200,0,473200,52052,525252,4002600005402844,PO : PO20251200074 DO : DLV-2601073341
PT WANG SARIMULTI UTAMA,1/7/2026 10:22,PO20251200175,0125/JL/CKRG/0126,1,KRT03190,PARTISI W18 (8 HOLE) 520X260X225 - PARTISI W18 8 HOLE,200,PCS,2500,0,500000,55000,555000,4002600005402897,"PO : PO20251200175 DO : DLV-2601073338, DLV-2601073340"
PT WANG SARIMULTI UTAMA,1/7/2026 10:35,PO20251100308,0126/JL/CKRG/0126,1,KRT02718,BOX W18 S W 547X269X223 - BOX W18,64,PCS,5300,0,339200,37312,376512,4002600005402942,"PO : PO20251100308 DO : DLV-2512112989, DLV-2512173134"
PT WANG SARIMULTI UTAMA,1/7/2026 10:35,PO20251100308,0126/JL/CKRG/0126,2,KRT03184,BOX W1 S W 479X285X217 - BOX W1,202,PCS,5200,0,1050400,115544,1165944,4002600005402942,"PO : PO20251100308 DO : DLV-2512112989, DLV-2512173134"
PT WANG SARIMULTI UTAMA,1/7/2026 10:35,PO20251100308,0126/JL/CKRG/0126,3,KRT02719,BOX W6 S W 370X220X130 - BOX W6,4,PCS,4000,0,16000,1760,17760,4002600005402942,"PO : PO20251100308 DO : DLV-2512112989, DLV-2512173134"
PT WANG SARIMULTI UTAMA,1/7/2026 10:35,PO20251100308,0126/JL/CKRG/0126,4,KRT03185,LAYER W1 460X270 - LAYER W1,100,PCS,1200,0,120000,13200,133200,4002600005402942,"PO : PO20251100308 DO : DLV-2512112989, DLV-2512173134"
PT WANG SARIMULTI UTAMA,1/7/2026 10:35,PO20251100308,0126/JL/CKRG/0126,5,KRT03490,PARTISI W20 (9 HOLE) 650X280X400 - PARTISI 20 9 HOLE,13,SET,13400,0,174200,19162,193362,4002600005402942,"PO : PO20251100308 DO : DLV-2512112989, DLV-2512173134"
PT WANG SARIMULTI UTAMA,1/7/2026 10:35,PO20251100308,0126/JL/CKRG/0126,6,KRT03307,PARTISI W18 (3 HOLE) 520X260X225 - PARTISI W18 3 HOLE,100,PCS,2500,0,250000,27500,277500,4002600005402942,"PO : PO20251100308 DO : DLV-2512112989, DLV-2512173134"
PT WANG SARIMULTI UTAMA,1/7/2026 10:35,PO20251100308,0126/JL/CKRG/0126,7,KRT03191,PARTISI W6 (3 HOLE) 370X220X125 - PARTISI W6 3 HOLE,165,PCS,2800,0,462000,50820,512820,4002600005402942,"PO : PO20251100308 DO : DLV-2512112989, DLV-2512173134"
PT WANG SARIMULTI UTAMA,1/7/2026 10:35,PO20251100308,0126/JL/CKRG/0126,8,KRT04064,GEN-2025-725816-PARTISI W1 10 HOLE,113,PCS,2400,0,271200,29832,301032,4002600005402942,"PO : PO20251100308 DO : DLV-2512112989, DLV-2512173134"
PT WANG SARIMULTI UTAMA,1/7/2026 11:34,PO20251200152,0128/JL/CKRG/0126,1,KRT03489,KARTON BOX W20 690X400X420 - BOX W20,23,PCS,18200,0,418600,46046,464646,4002600005402879,"PO : PO20251200152 DO : DLV-2601073339, DLV-1215543272"
PT WANG SARIMULTI UTAMA,1/7/2026 11:34,PO20251200152,0128/JL/CKRG/0126,2,KRT02718,BOX W18 S W 547X269X223 - BOX W18,100,PCS,5300,0,530000,58300,588300,4002600005402879,"PO : PO20251200152 DO : DLV-2601073339, DLV-1215543272"
PT WANG SARIMULTI UTAMA,1/7/2026 11:34,PO20251200152,0128/JL/CKRG/0126,3,KRT02719,BOX W6 S W 370X220X130 - BOX W6,180,PCS,4000,0,720000,79200,799200,4002600005402879,"PO : PO20251200152 DO : DLV-2601073339, DLV-1215543272"
PT WANG SARIMULTI UTAMA,1/7/2026 11:34,PO20251200152,0128/JL/CKRG/0126,4,KRT03187,LAYER W18 520X260 MM - LAYER W18,250,PCS,1400,0,350000,38500,388500,4002600005402879,"PO : PO20251200152 DO : DLV-2601073339, DLV-1215543272"
PT WANG SARIMULTI UTAMA,1/7/2026 11:34,PO20251200152,0128/JL/CKRG/0126,5,KRT03186,LAYER W6 370X220 - LAYER W6,45,PCS,1000,0,45000,4950,49950,4002600005402879,"PO : PO20251200152 DO : DLV-2601073339, DLV-1215543272"
PT WANG SARIMULTI UTAMA,1/8/2026 10:24,PO20251200152,0211/JL/CKRG/0126,1,KRT03188,LAYER W20 650X380MM - LAYER W20,400,PCS,2400,0,960000,105600,1065600,4002600010031669,PO : PO20251200152 DO : DLV-2601083362
PT WANG SARIMULTI UTAMA,1/9/2026 10:28,PO20251200175,0212/JL/CKRG/0126,1,KRT03190,PARTISI W18 (8 HOLE) 520X260X225 - PARTISI W18 8 HOLE,46,PCS,2500,0,115000,12650,127650,4002600010031785,PO : PO20251200175 DO : DLV-2601093401
PT WANG SARIMULTI UTAMA,1/12/2026 15:47,PO20260100032,0301/JL/CKRG/0126,1,KRT03186,LAYER W6 370X220 - LAYER W6,100,PCS,1000,0,100000,11000,111000,4002600014187490,PO : PO20260100032 DO : DLV-2601143451
PT WANG SARIMULTI UTAMA,1/15/2026 15:45,PO20251200152,0300/JL/CKRG/0126,1,KRT02718,BOX W18 S W 547X269X223 - BOX W18,90,PCS,5300,0,477000,52470,529470,4002600014187475,"PO : PO20251200152 DO : DLV-2601153493,DLV-2601093400"
PT WANG SARIMULTI UTAMA,1/15/2026 15:45,PO20251200152,0300/JL/CKRG/0126,2,KRT02719,BOX W6 S W 370X220X130 - BOX W6,77,PCS,4000,0,308000,33880,341880,4002600014187475,"PO : PO20251200152 DO : DLV-2601153493,DLV-2601093400"
PT WANG SARIMULTI UTAMA,1/15/2026 15:45,PO20251200152,0300/JL/CKRG/0126,3,KRT03188,LAYER W20 650X380MM - LAYER W20,200,PCS,2400,0,480000,52800,532800,4002600014187475,"PO : PO20251200152 DO : DLV-2601153493,DLV-2601093400"
PT WANG SARIMULTI UTAMA,1/15/2026 15:45,PO20251200152,0300/JL/CKRG/0126,4,KRT03187,LAYER W18 520X260 MM - LAYER W18,193,PCS,1400,0,270200,29722,299922,4002600014187475,"PO : PO20251200152 DO : DLV-2601153493,DLV-2601093400"
PT WANG SARIMULTI UTAMA,1/15/2026 15:45,PO20251200152,0300/JL/CKRG/0126,5,KRT03185,LAYER W1 460X270 - LAYER W1,700,PCS,1200,0,840000,92400,932400,4002600014187475,"PO : PO20251200152 DO : DLV-2601153493,DLV-2601093400"
PT WANG SARIMULTI UTAMA,1/15/2026 15:45,PO20251200152,0300/JL/CKRG/0126,6,KRT03307,PARTISI W18 (3 HOLE) 520X260X225 - PARTISI W18 3 HOLE,39,PCS,2500,0,97500,10725,108225,4002600014187475,"PO : PO20251200152 DO : DLV-2601153493,DLV-2601093400"
PT WANG SARIMULTI UTAMA,1/15/2026 15:45,PO20251200152,0300/JL/CKRG/0126,7,KRT04064,GEN-2025-725816-PARTISI W1 10 HOLE,270,PCS,2400,0,648000,71280,719280,4002600014187475,"PO : PO20251200152 DO : DLV-2601153493,DLV-2601093400"
PT WANG SARIMULTI UTAMA,1/15/2026 15:45,PO20251200152,0300/JL/CKRG/0126,8,KRT03191,PARTISI W6 (3 HOLE) 370X220X125 - PARTISI W6 3 HOLE,56,PCS,2800,0,156800,17248,174048,4002600014187475,"PO : PO20251200152 DO : DLV-2601153493,DLV-2601093400"
PT WANG SARIMULTI UTAMA,1/22/2026 13:40,PO20260100092,0332/JL/CKRG/0126,1,KRT03489,KARTON BOX W20 690X400X420 - BOX W20,17,PCS,18200,0,309400,34034,343434,4002600015935031,PO : PO20260100092 DO : DLV-2601223601 DLV-2601203546
PT WANG SARIMULTI UTAMA,1/22/2026 13:40,PO20260100092,0332/JL/CKRG/0126,2,KRT02719,BOX W6 S W 370X220X130 - BOX W6,120,PCS,4000,0,480000,52800,532800,4002600015935031,PO : PO20260100092 DO : DLV-2601223601 DLV-2601203546
PT WANG SARIMULTI UTAMA,1/22/2026 13:40,PO20260100092,0332/JL/CKRG/0126,3,KRT03187,LAYER W18 520X260 MM - LAYER W18,118,PCS,1400,0,165200,18172,183372,4002600015935031,PO : PO20260100092 DO : DLV-2601223601 DLV-2601203546
PT WANG SARIMULTI UTAMA,1/22/2026 13:40,PO20260100092,0332/JL/CKRG/0126,4,KRT03186,LAYER W6 370X220 - LAYER W6,350,PCS,1000,0,350000,38500,388500,4002600015935031,PO : PO20260100092 DO : DLV-2601223601 DLV-2601203546
PT WANG SARIMULTI UTAMA,1/22/2026 13:40,PO20260100092,0332/JL/CKRG/0126,5,KRT03190,PARTISI W18 (8 HOLE) 520X260X225 - PARTISI W18 8 HOLE,105,PCS,2500,0,262500,28875,291375,4002600015935031,PO : PO20260100092 DO : DLV-2601223601 DLV-2601203546
PT WANG SARIMULTI UTAMA,1/22/2026 13:40,PO20260100092,0332/JL/CKRG/0126,6,KRT03492,PARTISI W2 3 HOLE 500X250X125 - PARTISI W2 3 HOLE,48,PCS,3800,0,182400,20064,202464,4002600015935031,PO : PO20260100092 DO : DLV-2601223601 DLV-2601203546
PT WANG SARIMULTI UTAMA,1/22/2026 13:45,PO20251200152,0333/JL/CKRG/0126,1,KRT02718,BOX W18 S W 547X269X223 - BOX W18,100,PCS,5300,0,530000,58300,588300,4002600015935026,PO : PO20251200152 DO : DLV-2601223600 DLV-2601203545
PT WANG SARIMULTI UTAMA,1/22/2026 13:45,PO20251200152,0333/JL/CKRG/0126,2,KRT03184,BOX W1 S W 479X285X217 - BOX W1,118,PCS,5200,0,613600,67496,681096,4002600015935026,PO : PO20251200152 DO : DLV-2601223600 DLV-2601203545
PT WANG SARIMULTI UTAMA,1/22/2026 13:45,PO20251200152,0333/JL/CKRG/0126,3,KRT03188,LAYER W20 650X380MM - LAYER W20,353,PCS,2400,0,847200,93192,940392,4002600015935026,PO : PO20251200152 DO : DLV-2601223600 DLV-2601203545
PT WANG SARIMULTI UTAMA,1/22/2026 13:45,PO20251200152,0333/JL/CKRG/0126,4,KRT03185,LAYER W1 460X270 - LAYER W1,334,PCS,1200,0,400800,44088,444888,4002600015935026,PO : PO20251200152 DO : DLV-2601223600 DLV-2601203545
PT WANG SARIMULTI UTAMA,1/22/2026 13:45,PO20251200152,0333/JL/CKRG/0126,5,KRT04064,GEN-2025-725816-PARTISI W1 10 HOLE,100,PCS,2400,0,240000,26400,266400,4002600015935026,PO : PO20251200152 DO : DLV-2601223600 DLV-2601203545
PT WANG SARIMULTI UTAMA,1/22/2026 13:45,PO20251200152,0333/JL/CKRG/0126,6,KRT03191,PARTISI W6 (3 HOLE) 370X220X125 - PARTISI W6 3 HOLE,15,PCS,2800,0,42000,4620,46620,4002600015935026,PO : PO20251200152 DO : DLV-2601223600 DLV-2601203545
PT WANG SARIMULTI UTAMA,1/28/2026 13:43,PO20260100092,0411/JL/CKRG/0226,1,KRT02718,BOX W18 S W 547X269X223 - BOX W18,114,PCS,5300,0,604200,66462,670662,4002600023658582,PO : PO20260100092 DO : DLV-2601153492 DLV-2601283695
PT WANG SARIMULTI UTAMA,1/28/2026 13:43,PO20260100092,0411/JL/CKRG/0226,2,KRT03184,BOX W1 S W 479X285X217 - BOX W1,112,PCS,5200,0,582400,64064,646464,4002600023658582,PO : PO20260100092 DO : DLV-2601153492 DLV-2601283695
PT WANG SARIMULTI UTAMA,1/28/2026 13:43,PO20260100092,0411/JL/CKRG/0226,3,KRT02719,BOX W6 S W 370X220X130 - BOX W6,80,PCS,4000,0,320000,35200,355200,4002600023658582,PO : PO20260100092 DO : DLV-2601153492 DLV-2601283695
PT WANG SARIMULTI UTAMA,1/28/2026 13:43,PO20260100092,0411/JL/CKRG/0226,4,KRT03187,LAYER W18 520X260 MM - LAYER W18,100,PCS,1400,0,140000,15400,155400,4002600023658582,PO : PO20260100092 DO : DLV-2601153492 DLV-2601283695
PT WANG SARIMULTI UTAMA,1/28/2026 13:43,PO20260100092,0411/JL/CKRG/0226,5,KRT03186,LAYER W6 370X220 - LAYER W6,50,PCS,1000,0,50000,5500,55500,4002600023658582,PO : PO20260100092 DO : DLV-2601153492 DLV-2601283695
PT WANG SARIMULTI UTAMA,1/28/2026 13:43,PO20260100092,0411/JL/CKRG/0226,6,KRT03190,PARTISI W18 (8 HOLE) 520X260X225 - PARTISI W18 8 HOLE,100,PCS,2500,0,250000,27500,277500,4002600023658582,PO : PO20260100092 DO : DLV-2601153492 DLV-2601283695
PT WANG SARIMULTI UTAMA,1/28/2026 13:43,PO20260100092,0411/JL/CKRG/0226,7,KRT03307,PARTISI W18 (3 HOLE) 520X260X225 - PARTISI W18 3 HOLE,33,PCS,2500,0,82500,9075,91575,4002600023658582,PO : PO20260100092 DO : DLV-2601153492 DLV-2601283695
PT WANG SARIMULTI UTAMA,1/29/2026 13:38,PO20251200152,0410/JL/CKRG/0226,1,KRT03184,BOX W1 S W 479X285X217 - BOX W1,100,PCS,5200,0,520000,57200,577200,4002600023658588,PO : PO20251200152 DO : DLV-2601293712 DLV-2601203547
PT WANG SARIMULTI UTAMA,1/29/2026 13:38,PO20251200152,0410/JL/CKRG/0226,2,KRT03188,LAYER W20 650X380MM - LAYER W20,100,PCS,2400,0,240000,26400,266400,4002600023658588,PO : PO20251200152 DO : DLV-2601293712 DLV-2601203547
PT WANG SARIMULTI UTAMA,1/29/2026 13:38,PO20251200152,0410/JL/CKRG/0226,3,KRT03185,LAYER W1 460X270 - LAYER W1,500,PCS,1200,0,600000,66000,666000,4002600023658588,PO : PO20251200152 DO : DLV-2601293712 DLV-2601203547
PT WANG SARIMULTI UTAMA,1/29/2026 13:38,PO20251200152,0410/JL/CKRG/0226,4,KRT03191,PARTISI W6 (3 HOLE) 370X220X125 - PARTISI W6 3 HOLE,85,PCS,2800,0,238000,26180,264180,4002600023658588,PO : PO20251200152 DO : DLV-2601293712 DLV-2601203547
